11/03/2018;11;19;1189;7
11/03/2018;12;16;988;7
11/03/2018;13;12;740;7
11/03/2018;14;12;741;7
11/03/2018;15;15;930;7
11/03/2018;16;18;1107;7
11/03/2018;17;14;870;7
11/03/2018;18;15;911;7
11/03/2018;19;17;1028;7
11/03/2018;20;17;1046;7
11/03/2018;21;12;728;7
11/03/2018;22;7;447;7
11/03/2018;23;5;323;7
12/03/2018;0;4;260;1
12/03/2018;1;2;124;1
12/03/2018;2;1;71;1
12/03/2018;3;1;68;1
12/03/2018;4;2;123;1
12/03/2018;5;5;336;1
12/03/2018;6;13;811;1
12/03/2018;7;24;1492;1
12/03/2018;8;25;1501;1
12/03/2018;9;21;1291;1
12/03/2018;10;19;1187;1
12/03/2018;11;19;1190;1
12/03/2018;12;17;1068;1
12/03/2018;13;17;1050;1
12/03/2018;14;21;1262;1
12/03/2018;15;21;1305;1
12/03/2018;16;22;1369;1
12/03/2018;17;29;1771;1
12/03/2018;18;36;2182;1
12/03/2018;19;29;1754;1
12/03/2018;20;14;891;1
12/03/2018;21;9;587;1
12/03/2018;22;10;603;1
12/03/2018;23;6;375;1
13/03/2018;0;3;210;2
13/03/2018;1;1;113;2
13/03/2018;2;1;67;2
13/03/2018;3;1;92;2
13/03/2018;4;1;109;2
13/03/2018;5;5;302;2
13/03/2018;6;11;699;2
13/03/2018;7;23;1435;2
13/03/2018;8;22;1369;2
13/03/2018;9;19;1155;2
13/03/2018;10;18;1096;2
13/03/2018;11;18;1122;2
13/03/2018;12;17;1079;2
13/03/2018;13;18;1101;2
13/03/2018;14;20;1211;2
13/03/2018;15;22;1352;2
13/03/2018;16;24;1493;2
13/03/2018;17;32;1935;2
13/03/2018;18;38;2326;2
13/03/2018;19;25;1539;2
13/03/2018;20;14;863;2
13/03/2018;21;10;606;2
13/03/2018;22;10;606;2
13/03/2018;23;6;399;2
14/03/2018;0;3;182;3
14/03/2018;1;1;98;3
14/03/2018;2;0;56;3
14/03/2018;3;1;77;3
14/03/2018;4;1;104;3
14/03/2018;5;4;276;3
14/03/2018;6;12;729;3
14/03/2018;7;23;1423;3
14/03/2018;8;23;1398;3
14/03/2018;9;21;1269;3
14/03/2018;10;20;1254;3
14/03/2018;11;18;1125;3
14/03/2018;12;17;1050;3
14/03/2018;13;18;1135;3
14/03/2018;14;21;1263;3
14/03/2018;15;22;1327;3
14/03/2018;16;24;1444;3
14/03/2018;17;33;1989;3
14/03/2018;18;37;2268;3
14/03/2018;19;25;1509;3
14/03/2018;20;14;870;3
14/03/2018;21;10;605;3
14/03/2018;22;9;586;3
14/03/2018;23;6;418;3
16/03/2018;0;4;259;5
16/03/2018;1;2;135;5
16/03/2018;2;1;75;5
16/03/2018;3;1;84;5
16/03/2018;4;2;132;5
16/03/2018;5;5;335;5
16/03/2018;6;12;773;5
16/03/2018;7;25;1524;5
16/03/2018;8;25;1544;5
16/03/2018;9;25;1546;5
16/03/2018;10;25;1518;5
16/03/2018;11;21;1317;5
16/03/2018;12;22;1347;5
16/03/2018;13;23;1406;5
16/03/2018;14;32;1933;5
16/03/2018;15;33;2007;5
16/03/2018;16;40;2411;5
16/03/2018;17;47;2847;5
16/03/2018;18;49;2966;5
16/03/2018;19;48;2886;5
16/03/2018;20;39;2362;5
16/03/2018;21;25;1501;5
16/03/2018;22;18;1089;5
16/03/2018;23;13;831;5
17/03/2018;0;7;457;6
17/03/2018;1;3;225;6
17/03/2018;2;2;140;6
17/03/2018;3;1;111;6
17/03/2018;4;2;170;6
17/03/2018;5;6;406;6
17/03/2018;6;12;725;6
17/03/2018;7;21;1313;6
17/03/2018;8;29;1781;6
17/03/2018;9;33;2009;6
17/03/2018;10;33;2027;6
17/03/2018;11;27;1675;6
17/03/2018;12;23;1405;6
17/03/2018;13;22;1352;6
17/03/2018;14;24;1495;6
17/03/2018;15;25;1539;6
17/03/2018;16;22;1323;6
17/03/2018;17;20;1241;6
17/03/2018;18;22;1321;6
17/03/2018;19;19;1196;6
17/03/2018;20;17;1054;6
17/03/2018;21;13;780;6
17/03/2018;22;9;590;6
17/03/2018;23;9;574;6
18/03/2018;0;8;507;7
18/03/2018;1;6;384;7
18/03/2018;2;4;293;7
18/03/2018;3;3;238;7
18/03/2018;4;3;189;7
18/03/2018;5;4;255;7
18/03/2018;6;5;327;7
18/03/2018;7;9;595;7
18/03/2018;8;14;862;7
18/03/2018;9;17;1038;7
18/03/2018;10;19;1157;7
18/03/2018;11;18;1105;7
18/03/2018;12;14;868;7
18/03/2018;13;11;712;7
18/03/2018;14;13;832;7
18/03/2018;15;17;1037;7
18/03/2018;16;15;935;7
18/03/2018;17;13;823;7
18/03/2018;18;20;1200;7
18/03/2018;19;22;1328;7
18/03/2018;20;14;879;7
18/03/2018;21;9;572;7
18/03/2018;22;6;393;7
18/03/2018;23;4;275;7
19/03/2018;0;2;175;1
19/03/2018;1;1;97;1
19/03/2018;2;1;68;1
19/03/2018;3;0;43;1
19/03/2018;4;1;114;1
19/03/2018;5;5;326;1
19/03/2018;6;11;666;1
19/03/2018;7;23;1418;1
19/03/2018;8;24;1441;1
19/03/2018;9;20;1236;1
19/03/2018;10;18;1127;1
19/03/2018;11;18;1089;1
19/03/2018;12;17;1075;1
19/03/2018;13;18;1083;1
19/03/2018;14;20;1238;1
19/03/2018;15;20;1233;1
19/03/2018;16;22;1367;1
19/03/2018;17;30;1807;1
19/03/2018;18;36;2207;1
19/03/2018;19;23;1406;1
19/03/2018;20;13;810;1
19/03/2018;21;9;567;1
19/03/2018;22;9;571;1
19/03/2018;23;6;373;1
20/03/2018;0;2;168;2
20/03/2018;1;1;99;2
20/03/2018;2;1;62;2
20/03/2018;3;1;77;2
20/03/2018;4;1;98;2
20/03/2018;5;4;251;2
20/03/2018;6;10;647;2
20/03/2018;7;22;1350;2
20/03/2018;8;22;1342;2
20/03/2018;9;19;1177;2
20/03/2018;10;18;1104;2
20/03/2018;11;17;1039;2
20/03/2018;12;16;1019;2
20/03/2018;13;17;1046;2
20/03/2018;14;20;1227;2
20/03/2018;15;20;1252;2
20/03/2018;16;24;1465;2
20/03/2018;17;32;1950;2
20/03/2018;18;37;2238;2
20/03/2018;19;27;1655;2
20/03/2018;20;13;811;2
20/03/2018;21;9;593;2
20/03/2018;22;9;576;2
20/03/2018;23;6;411;2
21/03/2018;0;3;197;3
21/03/2018;1;1;99;3
21/03/2018;2;1;72;3
21/03/2018;3;0;56;3
21/03/2018;4;1;108;3
21/03/2018;5;4;287;3
21/03/2018;6;11;667;3
21/03/2018;7;22;1358;3
21/03/2018;8;22;1365;3
21/03/2018;9;20;1243;3
21/03/2018;10;19;1180;3
21/03/2018;11;17;1033;3
21/03/2018;12;17;1050;3
21/03/2018;13;17;1079;3
21/03/2018;14;20;1211;3
21/03/2018;15;21;1279;3
21/03/2018;16;24;1468;3
21/03/2018;17;27;1659;3
21/03/2018;18;41;2483;3
21/03/2018;19;26;1570;3
21/03/2018;20;14;853;3
21/03/2018;21;10;619;3
21/03/2018;22;9;591;3
21/03/2018;23;6;367;3
22/03/2018;0;7;452;4
22/03/2018;1;3;198;4
22/03/2018;2;1;108;4
22/03/2018;3;1;87;4
22/03/2018;4;1;102;4
22/03/2018;5;4;258;4
22/03/2018;6;11;715;4
22/03/2018;7;24;1466;4
22/03/2018;8;24;1456;4
22/03/2018;9;21;1298;4
22/03/2018;10;21;1267;4
22/03/2018;11;19;1174;4
22/03/2018;12;18;1114;4
22/03/2018;13;19;1167;4
22/03/2018;14;24;1449;4
22/03/2018;15;30;1820;4
22/03/2018;16;30;1831;4
22/03/2018;17;34;2054;4
22/03/2018;18;37;2269;4
22/03/2018;19;33;1985;4
22/03/2018;20;15;948;4
22/03/2018;21;10;614;4
22/03/2018;22;11;692;4
22/03/2018;23;7;456;4
23/03/2018;0;4;245;5
23/03/2018;1;2;167;5
23/03/2018;2;1;97;5
23/03/2018;3;1;89;5
23/03/2018;4;2;140;5
23/03/2018;5;5;323;5
23/03/2018;6;11;696;5
23/03/2018;7;24;1451;5
23/03/2018;8;25;1502;5
23/03/2018;9;23;1421;5
23/03/2018;10;24;1457;5
23/03/2018;11;23;1392;5
23/03/2018;12;23;1424;5
23/03/2018;13;25;1512;5
23/03/2018;14;31;1867;5
23/03/2018;15;32;1933;5
23/03/2018;16;36;2177;5
23/03/2018;17;44;2676;5
23/03/2018;18;47;2859;5
23/03/2018;19;42;2578;5
23/03/2018;20;28;1714;5
23/03/2018;21;19;1155;5
23/03/2018;22;15;909;5
23/03/2018;23;11;695;5
24/03/2018;0;6;374;6
24/03/2018;1;3;239;6
24/03/2018;2;2;129;6
24/03/2018;3;2;144;6
24/03/2018;4;3;200;6
24/03/2018;5;6;380;6
24/03/2018;6;10;602;6
24/03/2018;7;19;1182;6
24/03/2018;8;24;1445;6
24/03/2018;9;27;1654;6
24/03/2018;10;27;1671;6
24/03/2018;11;26;1586;6
24/03/2018;12;22;1379;6
24/03/2018;13;21;1286;6
24/03/2018;14;23;1390;6
24/03/2018;15;23;1429;6
24/03/2018;16;21;1279;6
24/03/2018;17;21;1317;6
24/03/2018;18;19;1190;6
24/03/2018;19;16;1004;6
24/03/2018;20;14;857;6
24/03/2018;21;9;592;6
24/03/2018;22;6;409;6
24/03/2018;23;5;346;6
25/03/2018;0;4;251;7
25/03/2018;1;3;208;7
25/03/2018;2;2;138;7
25/03/2018;3;2;137;7
25/03/2018;4;2;146;7
25/03/2018;5;3;211;7
25/03/2018;6;6;380;7
25/03/2018;7;9;548;7
25/03/2018;8;11;674;7
25/03/2018;9;13;837;7
25/03/2018;10;16;1007;7
25/03/2018;11;18;1103;7
25/03/2018;12;13;808;7
25/03/2018;13;11;678;7
25/03/2018;14;12;776;7
25/03/2018;15;15;947;7
25/03/2018;16;15;916;7
25/03/2018;17;15;939;7
25/03/2018;18;16;1003;7
25/03/2018;19;15;940;7
25/03/2018;20;12;728;7
25/03/2018;21;8;523;7
25/03/2018;22;5;339;7
25/03/2018;23;4;267;7
26/03/2018;0;2;161;1
26/03/2018;1;1;107;1
26/03/2018;2;1;78;1
26/03/2018;3;1;69;1
26/03/2018;4;1;96;1
26/03/2018;5;4;298;1
26/03/2018;6;11;674;1
26/03/2018;7;24;1464;1
26/03/2018;8;24;1456;1
26/03/2018;9;20;1246;1
26/03/2018;10;18;1118;1
26/03/2018;11;17;1036;1
26/03/2018;12;18;1096;1
26/03/2018;13;17;1060;1
26/03/2018;14;20;1218;1
26/03/2018;15;21;1284;1
26/03/2018;16;23;1407;1
26/03/2018;17;31;1896;1
26/03/2018;18;37;2274;1
26/03/2018;19;22;1339;1
26/03/2018;20;12;772;1
26/03/2018;21;9;559;1
26/03/2018;22;9;585;1
26/03/2018;23;6;379;1
27/03/2018;0;2;166;2
27/03/2018;1;1;95;2
27/03/2018;2;1;69;2
27/03/2018;3;1;80;2
27/03/2018;4;1;97;2
27/03/2018;5;4;251;2
27/03/2018;6;10;655;2
27/03/2018;7;23;1388;2
27/03/2018;8;21;1295;2
27/03/2018;9;19;1175;2
27/03/2018;10;18;1107;2
27/03/2018;11;17;1020;2
27/03/2018;12;17;1025;2
27/03/2018;13;16;999;2
27/03/2018;14;21;1315;2
27/03/2018;15;21;1299;2
27/03/2018;16;25;1546;2
27/03/2018;17;32;1925;2
27/03/2018;18;38;2304;2
27/03/2018;19;26;1588;2
27/03/2018;20;13;788;2
27/03/2018;21;8;532;2
27/03/2018;22;10;640;2
27/03/2018;23;6;389;2
28/03/2018;0;3;190;3
28/03/2018;1;1;107;3
28/03/2018;2;1;60;3
28/03/2018;3;1;86;3
28/03/2018;4;1;93;3
28/03/2018;5;4;279;3
28/03/2018;6;11;704;3
28/03/2018;7;24;1451;3
28/03/2018;8;24;1458;3
28/03/2018;9;21;1318;3
28/03/2018;10;21;1318;3
28/03/2018;11;20;1246;3
28/03/2018;12;19;1155;3
28/03/2018;13;20;1258;3
28/03/2018;14;26;1600;3
28/03/2018;15;27;1624;3
28/03/2018;16;30;1845;3
28/03/2018;17;36;2180;3
28/03/2018;18;42;2545;3
28/03/2018;19;29;1790;3
28/03/2018;20;19;1182;3
28/03/2018;21;13;827;3
28/03/2018;22;12;743;3
28/03/2018;23;8;506;3
29/03/2018;0;7;458;4
29/03/2018;1;3;182;4
29/03/2018;2;2;133;4
29/03/2018;3;1;102;4
29/03/2018;4;2;160;4
29/03/2018;5;6;366;4
29/03/2018;6;14;888;4
29/03/2018;7;28;1687;4
29/03/2018;8;30;1826;4
29/03/2018;9;32;1977;4
29/03/2018;10;35;2108;4
29/03/2018;11;34;2069;4
29/03/2018;12;32;1968;4
29/03/2018;13;37;2260;4
29/03/2018;14;52;3154;4
29/03/2018;15;56;3389;4
29/03/2018;16;60;3635;4
29/03/2018;17;65;3905;4
29/03/2018;18;68;4095;4
29/03/2018;19;68;4084;4
29/03/2018;20;63;3786;4
29/03/2018;21;47;2878;4
29/03/2018;22;33;2015;4
29/03/2018;23;23;1426;4
30/03/2018;0;14;875;5
30/03/2018;1;6;414;5
30/03/2018;2;3;237;5
30/03/2018;3;3;225;5
30/03/2018;4;6;390;5
30/03/2018;5;12;779;5
30/03/2018;6;25;1509;5
30/03/2018;7;33;2017;5
30/03/2018;8;41;2513;5
30/03/2018;9;53;3204;5
30/03/2018;10;61;3665;5
30/03/2018;11;53;3201;5
30/03/2018;12;33;2006;5
30/03/2018;13;21;1317;5
30/03/2018;14;23;1406;5
30/03/2018;15;24;1492;5
30/03/2018;16;24;1471;5
30/03/2018;17;20;1248;5
30/03/2018;18;19;1176;5
30/03/2018;19;17;1044;5
30/03/2018;20;12;734;5
30/03/2018;21;8;526;5
30/03/2018;22;5;333;5
30/03/2018;23;3;235;5
31/03/2018;0;3;181;6
31/03/2018;1;1;101;6
31/03/2018;2;1;62;6
31/03/2018;3;0;48;6
31/03/2018;4;1;61;6
31/03/2018;5;2;121;6
31/03/2018;6;6;393;6
31/03/2018;7;11;682;6
31/03/2018;8;15;943;6
31/03/2018;9;22;1322;6
31/03/2018;10;20;1251;6
31/03/2018;11;20;1239;6
31/03/2018;12;15;935;6
31/03/2018;13;15;903;6
31/03/2018;14;17;1023;6
31/03/2018;15;18;1085;6
31/03/2018;16;14;896;6
31/03/2018;17;15;904;6
31/03/2018;18;15;900;6
31/03/2018;19;12;747;6
31/03/2018;20;9;590;6
31/03/2018;21;7;449;6
31/03/2018;22;5;357;6
31/03/2018;23;5;311;6
01/04/2018;0;3;226;7
01/04/2018;1;1;117;7
01/04/2018;2;1;74;7
01/04/2018;3;1;70;7
01/04/2018;4;1;75;7
01/04/2018;5;1;105;7
01/04/2018;6;3;223;7
01/04/2018;7;7;427;7
01/04/2018;8;9;554;7
01/04/2018;9;9;568;7
01/04/2018;10;17;1030;7
01/04/2018;11;19;1197;7
01/04/2018;12;15;919;7
01/04/2018;13;14;865;7
01/04/2018;14;18;1084;7
01/04/2018;15;21;1275;7
01/04/2018;16;22;1331;7
01/04/2018;17;20;1202;7
01/04/2018;18;25;1516;7
01/04/2018;19;23;1430;7
01/04/2018;20;17;1062;7
01/04/2018;21;13;818;7
01/04/2018;22;12;779;7
01/04/2018;23;8;495;7
02/04/2018;0;6;363;1
02/04/2018;1;1;104;1
02/04/2018;2;2;146;1
02/04/2018;3;1;110;1
02/04/2018;4;2;167;1
02/04/2018;5;6;402;1
02/04/2018;6;15;908;1
02/04/2018;7;26;1596;1
02/04/2018;8;26;1612;1
02/04/2018;9;23;1409;1
02/04/2018;10;22;1349;1
02/04/2018;11;21;1295;1
02/04/2018;12;19;1159;1
02/04/2018;13;19;1167;1
02/04/2018;14;23;1399;1
02/04/2018;15;24;1483;1
02/04/2018;16;24;1470;1
02/04/2018;17;31;1878;1
02/04/2018;18;40;2418;1
02/04/2018;19;26;1589;1
02/04/2018;20;12;759;1
02/04/2018;21;9;577;1
02/04/2018;22;9;552;1
02/04/2018;23;5;359;1
03/04/2018;0;3;181;2
03/04/2018;1;1;101;2
03/04/2018;2;1;64;2
03/04/2018;3;0;51;2
03/04/2018;4;1;105;2
03/04/2018;5;3;232;2
03/04/2018;6;7;473;2
03/04/2018;7;20;1209;2
03/04/2018;8;21;1279;2
03/04/2018;9;19;1165;2
03/04/2018;10;17;1075;2
03/04/2018;11;17;1034;2
03/04/2018;12;17;1048;2
03/04/2018;13;17;1051;2
03/04/2018;14;23;1405;2
03/04/2018;15;25;1516;2
03/04/2018;16;26;1577;2
03/04/2018;17;33;2035;2
03/04/2018;18;45;2709;2
03/04/2018;19;28;1721;2
03/04/2018;20;15;922;2
03/04/2018;21;12;724;2
03/04/2018;22;9;593;2
03/04/2018;23;6;419;2
04/04/2018;0;3;198;3
04/04/2018;1;1;90;3
04/04/2018;2;1;81;3
04/04/2018;3;1;67;3
04/04/2018;4;1;94;3
04/04/2018;5;4;246;3
04/04/2018;6;11;707;3
04/04/2018;7;26;1563;3
04/04/2018;8;25;1552;3
04/04/2018;9;20;1235;3
04/04/2018;10;21;1280;3
04/04/2018;11;19;1152;3
04/04/2018;12;18;1098;3
04/04/2018;13;19;1185;3
04/04/2018;14;23;1388;3
04/04/2018;15;23;1438;3
04/04/2018;16;28;1702;3
04/04/2018;17;36;2161;3
04/04/2018;18;38;2295;3
04/04/2018;19;30;1839;3
04/04/2018;20;14;882;3
04/04/2018;21;14;891;3
04/04/2018;22;11;699;3
04/04/2018;23;7;435;3
05/04/2018;0;2;175;4
05/04/2018;1;1;117;4
05/04/2018;2;1;60;4
05/04/2018;3;1;77;4
05/04/2018;4;1;100;4
05/04/2018;5;4;282;4
05/04/2018;6;12;776;4
05/04/2018;7;26;1606;4
05/04/2018;8;27;1652;4
05/04/2018;9;23;1432;4
05/04/2018;10;22;1365;4
05/04/2018;11;20;1211;4
05/04/2018;12;19;1194;4
05/04/2018;13;21;1283;4
05/04/2018;14;25;1524;4
05/04/2018;15;26;1569;4
05/04/2018;16;29;1791;4
05/04/2018;17;37;2250;4
05/04/2018;18;43;2620;4
05/04/2018;19;30;1832;4
05/04/2018;20;18;1113;4
05/04/2018;21;11;709;4
05/04/2018;22;12;738;4
05/04/2018;23;7;446;4
06/04/2018;0;3;203;5
06/04/2018;1;1;118;5
06/04/2018;2;1;88;5
06/04/2018;3;1;69;5
06/04/2018;4;1;108;5
06/04/2018;5;4;276;5
06/04/2018;6;13;785;5
06/04/2018;7;26;1616;5
06/04/2018;8;26;1612;5
06/04/2018;9;22;1375;5
06/04/2018;10;25;1539;5
06/04/2018;11;23;1429;5
06/04/2018;12;23;1405;5
06/04/2018;13;26;1581;5
06/04/2018;14;31;1918;5
06/04/2018;15;32;1957;5
06/04/2018;16;38;2304;5
06/04/2018;17;46;2806;5
06/04/2018;18;51;3089;5
06/04/2018;19;42;2540;5
06/04/2018;20;27;1662;5
06/04/2018;21;18;1117;5
06/04/2018;22;13;836;5
06/04/2018;23;10;638;5
07/04/2018;0;6;368;6
07/04/2018;1;3;185;6
07/04/2018;2;2;133;6
07/04/2018;3;1;112;6
07/04/2018;4;2;144;6
07/04/2018;5;4;265;6
07/04/2018;6;9;569;6
07/04/2018;7;18;1130;6
07/04/2018;8;23;1398;6
07/04/2018;9;28;1708;6
07/04/2018;10;26;1616;6
07/04/2018;11;25;1525;6
07/04/2018;12;22;1333;6
07/04/2018;13;21;1269;6
07/04/2018;14;23;1385;6
07/04/2018;15;22;1379;6
07/04/2018;16;21;1273;6
07/04/2018;17;19;1150;6
07/04/2018;18;19;1154;6
07/04/2018;19;17;1064;6
07/04/2018;20;16;980;6
07/04/2018;21;10;632;6
07/04/2018;22;7;476;6
07/04/2018;23;7;472;6
08/04/2018;0;5;316;7
08/04/2018;1;4;251;7
08/04/2018;2;3;181;7
08/04/2018;3;1;110;7
08/04/2018;4;2;133;7
08/04/2018;5;3;207;7
08/04/2018;6;5;308;7
08/04/2018;7;9;587;7
08/04/2018;8;13;798;7
08/04/2018;9;15;958;7
08/04/2018;10;17;1036;7
08/04/2018;11;18;1102;7
08/04/2018;12;14;860;7
08/04/2018;13;11;685;7
08/04/2018;14;13;786;7
08/04/2018;15;15;945;7
08/04/2018;16;15;953;7
08/04/2018;17;16;966;7
08/04/2018;18;17;1047;7
08/04/2018;19;19;1148;7
08/04/2018;20;16;974;7
08/04/2018;21;12;737;7
08/04/2018;22;7;477;7
08/04/2018;23;5;336;7
09/04/2018;0;3;194;1
09/04/2018;1;2;134;1
09/04/2018;2;0;40;1
09/04/2018;3;1;64;1
09/04/2018;4;1;106;1
09/04/2018;5;5;319;1
09/04/2018;6;12;741;1
09/04/2018;7;24;1480;1
09/04/2018;8;22;1372;1
09/04/2018;9;20;1229;1
09/04/2018;10;18;1101;1
09/04/2018;11;18;1081;1
09/04/2018;12;16;1013;1
09/04/2018;13;17;1036;1
09/04/2018;14;20;1203;1
09/04/2018;15;20;1243;1
09/04/2018;16;23;1380;1
09/04/2018;17;31;1860;1
09/04/2018;18;38;2303;1
09/04/2018;19;22;1344;1
09/04/2018;20;14;890;1
09/04/2018;21;9;598;1
09/04/2018;22;10;602;1
09/04/2018;23;6;379;1
10/04/2018;0;3;182;2
10/04/2018;1;1;111;2
10/04/2018;2;1;80;2
10/04/2018;3;1;73;2
10/04/2018;4;1;109;2
10/04/2018;5;4;282;2
10/04/2018;6;10;621;2
10/04/2018;7;22;1354;2
10/04/2018;8;24;1440;2
10/04/2018;9;19;1194;2
10/04/2018;10;19;1177;2
10/04/2018;11;17;1067;2
10/04/2018;12;16;995;2
10/04/2018;13;17;1034;2
10/04/2018;14;20;1251;2
10/04/2018;15;22;1341;2
10/04/2018;16;26;1571;2
10/04/2018;17;33;2022;2
10/04/2018;18;39;2383;2
10/04/2018;19;26;1590;2
10/04/2018;20;14;850;2
10/04/2018;21;9;594;2
10/04/2018;22;10;612;2
10/04/2018;23;7;433;2
11/04/2018;0;2;174;3
11/04/2018;1;1;107;3
11/04/2018;2;1;68;3
11/04/2018;3;1;81;3
11/04/2018;4;1;108;3
11/04/2018;5;4;293;3
11/04/2018;6;11;690;3
11/04/2018;7;22;1341;3
11/04/2018;8;22;1345;3
11/04/2018;9;21;1288;3
11/04/2018;10;19;1181;3
11/04/2018;11;18;1087;3
11/04/2018;12;16;997;3
11/04/2018;13;17;1043;3
11/04/2018;14;21;1285;3
11/04/2018;15;22;1347;3
11/04/2018;16;25;1502;3
11/04/2018;17;32;1953;3
11/04/2018;18;36;2206;3
11/04/2018;19;24;1498;3
11/04/2018;20;13;787;3
11/04/2018;21;11;664;3
11/04/2018;22;12;747;3
11/04/2018;23;7;473;3
12/04/2018;0;3;194;4
12/04/2018;1;1;119;4
12/04/2018;2;1;80;4
12/04/2018;3;1;78;4
12/04/2018;4;1;102;4
12/04/2018;5;5;304;4
12/04/2018;6;11;670;4
12/04/2018;7;24;1442;4
12/04/2018;8;21;1318;4
12/04/2018;9;21;1310;4
12/04/2018;10;19;1180;4
12/04/2018;11;16;1007;4
12/04/2018;12;16;1016;4
12/04/2018;13;18;1087;4
12/04/2018;14;22;1368;4
12/04/2018;15;23;1411;4
12/04/2018;16;26;1584;4
12/04/2018;17;34;2095;4
12/04/2018;18;39;2349;4
12/04/2018;19;28;1702;4
12/04/2018;20;15;947;4
12/04/2018;21;10;654;4
12/04/2018;22;11;681;4
12/04/2018;23;8;480;4
13/04/2018;0;3;237;5
13/04/2018;1;1;90;5
13/04/2018;2;1;80;5
13/04/2018;3;1;72;5
13/04/2018;4;1;109;5
13/04/2018;5;4;263;5
13/04/2018;6;11;684;5
13/04/2018;7;22;1341;5
13/04/2018;8;22;1367;5
13/04/2018;9;20;1221;5
13/04/2018;10;20;1226;5
13/04/2018;11;21;1279;5
13/04/2018;12;19;1172;5
13/04/2018;13;22;1329;5
13/04/2018;14;26;1616;5
13/04/2018;15;28;1701;5
13/04/2018;16;33;2017;5
13/04/2018;17;44;2675;5
13/04/2018;18;42;2578;5
13/04/2018;19;38;2338;5
13/04/2018;20;24;1457;5
13/04/2018;21;17;1022;5
13/04/2018;22;14;845;5
13/04/2018;23;10;610;5
14/04/2018;0;5;349;6
14/04/2018;1;3;196;6
14/04/2018;2;1;100;6
14/04/2018;3;1;103;6
14/04/2018;4;2;140;6
14/04/2018;5;5;312;6
14/04/2018;6;7;475;6
14/04/2018;7;14;891;6
14/04/2018;8;19;1181;6
14/04/2018;9;22;1345;6
14/04/2018;10;23;1389;6
14/04/2018;11;23;1412;6
14/04/2018;12;19;1188;6
14/04/2018;13;18;1105;6
14/04/2018;14;20;1235;6
14/04/2018;15;20;1204;6
14/04/2018;16;19;1142;6
14/04/2018;17;18;1120;6
14/04/2018;18;18;1120;6
14/04/2018;19;17;1029;6
14/04/2018;20;13;784;6
14/04/2018;21;13;814;6
14/04/2018;22;7;437;6
14/04/2018;23;6;411;6
16/04/2018;0;3;183;1
16/04/2018;1;1;97;1
16/04/2018;2;0;59;1
16/04/2018;3;0;46;1
16/04/2018;4;1;97;1
16/04/2018;5;4;286;1
16/04/2018;6;12;750;1
16/04/2018;7;24;1449;1
16/04/2018;8;23;1415;1
16/04/2018;9;20;1215;1
16/04/2018;10;19;1155;1
16/04/2018;11;17;1079;1
16/04/2018;12;16;968;1
16/04/2018;13;17;1043;1
16/04/2018;14;20;1222;1
16/04/2018;15;19;1155;1
16/04/2018;16;22;1355;1
16/04/2018;17;31;1863;1
16/04/2018;18;37;2222;1
16/04/2018;19;22;1355;1
16/04/2018;20;13;828;1
16/04/2018;21;9;593;1
16/04/2018;22;8;535;1
16/04/2018;23;5;325;1
17/04/2018;0;2;168;2
17/04/2018;1;1;101;2
17/04/2018;2;1;77;2
17/04/2018;3;0;48;2
17/04/2018;4;1;89;2
17/04/2018;5;4;279;2
17/04/2018;6;11;661;2
17/04/2018;7;22;1368;2
17/04/2018;8;22;1364;2
17/04/2018;9;19;1179;2
17/04/2018;10;19;1144;2
17/04/2018;11;18;1138;2
17/04/2018;12;15;947;2
17/04/2018;13;17;1054;2
17/04/2018;14;20;1217;2
17/04/2018;15;22;1340;2
17/04/2018;16;25;1523;2
17/04/2018;17;34;2094;2
17/04/2018;18;39;2349;2
17/04/2018;19;24;1476;2
17/04/2018;20;13;810;2
17/04/2018;21;9;579;2
17/04/2018;22;8;534;2
17/04/2018;23;6;381;2
18/04/2018;0;2;175;3
18/04/2018;1;1;88;3
18/04/2018;2;1;69;3
18/04/2018;3;1;65;3
18/04/2018;4;1;95;3
18/04/2018;5;4;282;3
18/04/2018;6;11;689;3
18/04/2018;7;23;1393;3
18/04/2018;8;23;1436;3
18/04/2018;9;20;1259;3
18/04/2018;10;19;1162;3
18/04/2018;11;18;1085;3
18/04/2018;12;16;991;3
18/04/2018;13;18;1091;3
18/04/2018;14;21;1296;3
18/04/2018;15;22;1345;3
18/04/2018;16;25;1523;3
18/04/2018;17;32;1969;3
18/04/2018;18;38;2301;3
18/04/2018;19;24;1488;3
18/04/2018;20;12;743;3
18/04/2018;21;10;622;3
18/04/2018;22;9;571;3
18/04/2018;23;6;384;3
19/04/2018;0;3;187;4
19/04/2018;1;1;90;4
19/04/2018;2;1;66;4
19/04/2018;3;1;66;4
19/04/2018;4;1;111;4
19/04/2018;5;4;263;4
19/04/2018;6;11;709;4
19/04/2018;7;24;1475;4
19/04/2018;8;23;1406;4
19/04/2018;9;21;1296;4
19/04/2018;10;19;1149;4
19/04/2018;11;18;1126;4
19/04/2018;12;17;1079;4
19/04/2018;13;18;1107;4
19/04/2018;14;21;1319;4
19/04/2018;15;23;1428;4
19/04/2018;16;27;1665;4
19/04/2018;17;36;2166;4
19/04/2018;18;40;2419;4
19/04/2018;19;30;1855;4
19/04/2018;20;14;855;4
19/04/2018;21;10;638;4
19/04/2018;22;10;603;4
19/04/2018;23;7;442;4
20/04/2018;0;3;221;5
